.region_id,ecometric,year,value,time_period
25025060101,Guns,2018,0.28,2018-01-01
25025060101,Guns,2019,0.57,2019-01-01
25025060600,Guns,2010,0,2010-01-01
25025060600,Guns,2011,2.44,2011-01-01
25025060600,Guns,2012,0.39,2012-01-01
25025060600,Guns,2013,2.99,2013-01-01
25025060600,Guns,2014,0.69,2014-01-01
25025060600,Guns,2015,1.24,2015-01-01
25025060600,Guns,2016,1.86,2016-01-01
25025060600,Guns,2017,3.11,2017-01-01
25025060600,Guns,2018,2.49,2018-01-01
25025060600,Guns,2019,1.38,2019-01-01
25025060400,Guns,2010,0,2010-01-01
25025060400,Guns,2011,0.4,2011-01-01
25025060400,Guns,2012,0.19,2012-01-01
25025060400,Guns,2013,0.56,2013-01-01
25025060400,Guns,2014,0.9,2014-01-01
25025060400,Guns,2015,0.53,2015-01-01
25025060400,Guns,2016,0.35,2016-01-01
25025060400,Guns,2017,0.71,2017-01-01
25025060400,Guns,2018,1.06,2018-01-01
25025060400,Guns,2019,1.06,2019-01-01
25025060200,Guns,2010,0,2010-01-01
25025060200,Guns,2011,0.95,2011-01-01
25025060200,Guns,2012,0.89,2012-01-01
25025060200,Guns,2013,0,2013-01-01
25025060200,Guns,2014,0.83,2014-01-01
25025060200,Guns,2015,0,2015-01-01
25025060200,Guns,2016,0,2016-01-01
25025060200,Guns,2017,0.86,2017-01-01
25025060200,Guns,2018,1.29,2018-01-01
25025060200,Guns,2019,0.44,2019-01-01
25025050700,Guns,2010,0,2010-01-01
25025050700,Guns,2011,0.62,2011-01-01
25025050700,Guns,2012,1.01,2012-01-01
25025050700,Guns,2013,1.69,2013-01-01
25025050700,Guns,2014,1.83,2014-01-01
25025050700,Guns,2015,0.89,2015-01-01
25025050700,Guns,2016,0.89,2016-01-01
25025050700,Guns,2017,0.89,2017-01-01
25025050700,Guns,2018,0.72,2018-01-01
25025050700,Guns,2019,0.36,2019-01-01
25025050600,Guns,2010,0.46,2010-01-01
25025050600,Guns,2011,1.22,2011-01-01
25025050600,Guns,2012,1.26,2012-01-01
25025050600,Guns,2013,2.62,2013-01-01
25025050600,Guns,2014,2.36,2014-01-01
25025050600,Guns,2015,3.74,2015-01-01
25025050600,Guns,2016,2.08,2016-01-01
25025050600,Guns,2017,0.42,2017-01-01
25025050600,Guns,2018,0.83,2018-01-01
25025050600,Guns,2019,2.02,2019-01-01
25025050500,Guns,2010,0,2010-01-01
25025050500,Guns,2011,1.02,2011-01-01
25025050500,Guns,2012,0.91,2012-01-01
25025050500,Guns,2013,0.87,2013-01-01
25025050500,Guns,2014,0.81,2014-01-01
25025050500,Guns,2015,0,2015-01-01
25025050500,Guns,2016,0.8,2016-01-01
25025050500,Guns,2017,0.4,2017-01-01
25025050500,Guns,2018,0.8,2018-01-01
25025050500,Guns,2019,0.43,2019-01-01
25025050400,Guns,2010,0,2010-01-01
25025050400,Guns,2011,3.02,2011-01-01
25025050400,Guns,2012,1.6,2012-01-01
25025050400,Guns,2013,3.28,2013-01-01
25025050400,Guns,2014,1.17,2014-01-01
25025050400,Guns,2015,1.95,2015-01-01
25025050400,Guns,2016,4.3,2016-01-01
25025050400,Guns,2017,1.17,2017-01-01
25025050400,Guns,2018,2.73,2018-01-01
25025050400,Guns,2019,1.21,2019-01-01
25025050300,Guns,2010,0,2010-01-01
25025050300,Guns,2011,1.37,2011-01-01
25025050300,Guns,2012,2.54,2012-01-01
25025050300,Guns,2013,5.6,2013-01-01
25025050300,Guns,2014,6.07,2014-01-01
25025050300,Guns,2015,7.87,2015-01-01
25025050300,Guns,2016,6.56,2016-01-01
25025050300,Guns,2017,5.68,2017-01-01
25025050300,Guns,2018,4.37,2018-01-01
25025050300,Guns,2019,1.61,2019-01-01
25025050200,Guns,2010,0.2,2010-01-01
25025050200,Guns,2011,1.83,2011-01-01
25025050200,Guns,2012,2.01,2012-01-01
25025050200,Guns,2013,1.32,2013-01-01
25025050200,Guns,2014,2.55,2014-01-01
25025050200,Guns,2015,1.8,2015-01-01
25025050200,Guns,2016,1.8,2016-01-01
25025050200,Guns,2017,1.14,2017-01-01
25025050200,Guns,2018,1.47,2018-01-01
25025050200,Guns,2019,0.71,2019-01-01
25025040300,Guns,2010,0.48,2010-01-01
25025040300,Guns,2011,2.64,2011-01-01
25025040300,Guns,2012,2.39,2012-01-01
25025040300,Guns,2013,3.47,2013-01-01
25025040300,Guns,2014,5.75,2014-01-01
25025040300,Guns,2015,2.39,2015-01-01
25025040300,Guns,2016,0.48,2016-01-01
25025040300,Guns,2017,0.95,2017-01-01
25025040300,Guns,2018,1.67,2018-01-01
25025040300,Guns,2019,1.11,2019-01-01
25025040200,Guns,2010,1.61,2010-01-01
25025040200,Guns,2011,1.7,2011-01-01
25025040200,Guns,2012,3.66,2012-01-01
25025040200,Guns,2013,4.35,2013-01-01
25025040200,Guns,2014,4.17,2014-01-01
25025040200,Guns,2015,1.04,2015-01-01
25025040200,Guns,2016,2.6,2016-01-01
25025040200,Guns,2017,2.6,2017-01-01
25025040200,Guns,2018,3.12,2018-01-01
25025040200,Guns,2019,2.45,2019-01-01
25025030500,Guns,2010,0,2010-01-01
25025030500,Guns,2011,0,2011-01-01
25025030500,Guns,2012,0.74,2012-01-01
25025030500,Guns,2013,0.38,2013-01-01
25025030500,Guns,2014,0,2014-01-01
25025030500,Guns,2015,0.39,2015-01-01
25025030500,Guns,2016,0.39,2016-01-01
25025030500,Guns,2017,0.39,2017-01-01
25025030500,Guns,2018,0.39,2018-01-01
25025030500,Guns,2019,0.4,2019-01-01
25025051101,Guns,2010,0.31,2010-01-01
25025051101,Guns,2011,1.89,2011-01-01
25025051101,Guns,2012,1.41,2012-01-01
25025051101,Guns,2013,2.01,2013-01-01
25025051101,Guns,2014,1.97,2014-01-01
25025051101,Guns,2015,1.78,2015-01-01
25025051101,Guns,2016,0.96,2016-01-01
25025051101,Guns,2017,2.46,2017-01-01
25025051101,Guns,2018,0.68,2018-01-01
25025051101,Guns,2019,1.2,2019-01-01
25025051000,Guns,2010,0.23,2010-01-01
25025051000,Guns,2011,0.92,2011-01-01
25025051000,Guns,2012,0.86,2012-01-01
25025051000,Guns,2013,0.66,2013-01-01
25025051000,Guns,2014,0.9,2014-01-01
25025051000,Guns,2015,0.86,2015-01-01
25025051000,Guns,2016,0.64,2016-01-01
25025051000,Guns,2017,1.5,2017-01-01
25025051000,Guns,2018,0.64,2018-01-01
25025051000,Guns,2019,0.41,2019-01-01
25025030400,Guns,2010,0,2010-01-01
25025030400,Guns,2011,0.42,2011-01-01
25025030400,Guns,2012,0.39,2012-01-01
25025030400,Guns,2013,0,2013-01-01
25025030400,Guns,2014,1.41,2014-01-01
25025030400,Guns,2015,0.73,2015-01-01
25025030400,Guns,2016,0.73,2016-01-01
25025030400,Guns,2017,0.36,2017-01-01
25025030400,Guns,2018,0.36,2018-01-01
25025030400,Guns,2019,0.37,2019-01-01
25025030300,Guns,2010,0.19,2010-01-01
25025030300,Guns,2011,1.85,2011-01-01
25025030300,Guns,2012,0.92,2012-01-01
25025030300,Guns,2013,2.18,2013-01-01
25025030300,Guns,2014,2.7,2014-01-01
25025030300,Guns,2015,4.84,2015-01-01
25025030300,Guns,2016,3.94,2016-01-01
25025030300,Guns,2017,3.58,2017-01-01
25025030300,Guns,2018,3.4,2018-01-01
25025030300,Guns,2019,3.06,2019-01-01
25025030200,Guns,2010,0,2010-01-01
25025030200,Guns,2011,0,2011-01-01
25025030200,Guns,2012,0,2012-01-01
25025030200,Guns,2013,1.15,2013-01-01
25025030200,Guns,2014,0.59,2014-01-01
25025030200,Guns,2015,1.18,2015-01-01
25025030200,Guns,2016,1.18,2016-01-01
25025030200,Guns,2017,1.77,2017-01-01
25025030200,Guns,2018,1.77,2018-01-01
25025030200,Guns,2019,1.65,2019-01-01
25025030100,Guns,2010,0,2010-01-01
25025030100,Guns,2011,0.99,2011-01-01
25025030100,Guns,2012,0.46,2012-01-01
25025030100,Guns,2013,2.32,2013-01-01
25025030100,Guns,2014,0.91,2014-01-01
25025030100,Guns,2015,0.44,2015-01-01
25025030100,Guns,2016,0.44,2016-01-01
25025030100,Guns,2017,0.44,2017-01-01
25025030100,Guns,2018,1.33,2018-01-01
25025030100,Guns,2019,0.43,2019-01-01
25025020200,Guns,2010,0,2010-01-01
25025020200,Guns,2011,0.26,2011-01-01
25025020200,Guns,2012,0.77,2012-01-01
25025020200,Guns,2013,0.26,2013-01-01
25025020200,Guns,2014,0,2014-01-01
25025020200,Guns,2015,0.26,2015-01-01
25025020200,Guns,2016,1.06,2016-01-01
25025020200,Guns,2017,1.06,2017-01-01
25025020200,Guns,2018,0.26,2018-01-01
25025020200,Guns,2019,0,2019-01-01
25025010600,Guns,2010,0.35,2010-01-01
25025010600,Guns,2011,2.19,2011-01-01
25025010600,Guns,2012,1.06,2012-01-01
25025010600,Guns,2013,1.65,2013-01-01
25025010600,Guns,2014,3.5,2014-01-01
25025010600,Guns,2015,5.12,2015-01-01
25025010600,Guns,2016,4.16,2016-01-01
25025010600,Guns,2017,4.48,2017-01-01
25025010600,Guns,2018,5.76,2018-01-01
25025010600,Guns,2019,4.77,2019-01-01
25025010500,Guns,2010,0,2010-01-01
25025010500,Guns,2011,0,2011-01-01
25025010500,Guns,2012,0.6,2012-01-01
25025010500,Guns,2013,1.8,2013-01-01
25025010500,Guns,2014,0.91,2014-01-01
25025010500,Guns,2015,2.06,2015-01-01
25025010500,Guns,2016,1.47,2016-01-01
25025010500,Guns,2017,1.47,2017-01-01
25025010500,Guns,2018,3.24,2018-01-01
25025010500,Guns,2019,1.99,2019-01-01
25025010300,Guns,2010,0,2010-01-01
25025010300,Guns,2011,0.59,2011-01-01
25025010300,Guns,2012,0.19,2012-01-01
25025010300,Guns,2013,0.38,2013-01-01
25025010300,Guns,2014,0,2014-01-01
25025010300,Guns,2015,0.56,2015-01-01
25025010300,Guns,2016,0.56,2016-01-01
25025010300,Guns,2017,0.37,2017-01-01
25025010300,Guns,2018,0.56,2018-01-01
25025010300,Guns,2019,0,2019-01-01
25025000802,Guns,2010,0.25,2010-01-01
25025000802,Guns,2011,1.58,2011-01-01
25025000802,Guns,2012,2.35,2012-01-01
25025000802,Guns,2013,3.51,2013-01-01
25025000802,Guns,2014,2.13,2014-01-01
25025000802,Guns,2015,2.12,2015-01-01
25025000802,Guns,2016,3.49,2016-01-01
25025000802,Guns,2017,3.03,2017-01-01
25025000802,Guns,2018,3.18,2018-01-01
25025000802,Guns,2019,2.55,2019-01-01
25025000701,Guns,2010,0,2010-01-01
25025000701,Guns,2011,2.63,2011-01-01
25025000701,Guns,2012,2.02,2012-01-01
25025000701,Guns,2013,2.38,2013-01-01
25025000701,Guns,2014,0.51,2014-01-01
25025000701,Guns,2015,0.7,2015-01-01
25025000701,Guns,2016,1.16,2016-01-01
25025000701,Guns,2017,0.47,2017-01-01
25025000701,Guns,2018,0,2018-01-01
25025000701,Guns,2019,0.42,2019-01-01
25025050101,Guns,2010,0.19,2010-01-01
25025050101,Guns,2011,1.52,2011-01-01
25025050101,Guns,2012,0.9,2012-01-01
25025050101,Guns,2013,1.09,2013-01-01
25025050101,Guns,2014,2.94,2014-01-01
25025050101,Guns,2015,1.68,2015-01-01
25025050101,Guns,2016,1.31,2016-01-01
25025050101,Guns,2017,1.31,2017-01-01
25025050101,Guns,2018,3.17,2018-01-01
25025050101,Guns,2019,1.8,2019-01-01
25025050901,Guns,2010,0.44,2010-01-01
25025050901,Guns,2011,1.83,2011-01-01
25025050901,Guns,2012,2.42,2012-01-01
25025050901,Guns,2013,1.27,2013-01-01
25025050901,Guns,2014,2.34,2014-01-01
25025050901,Guns,2015,1.99,2015-01-01
25025050901,Guns,2016,3.32,2016-01-01
25025050901,Guns,2017,2.21,2017-01-01
25025050901,Guns,2018,2.43,2018-01-01
25025050901,Guns,2019,1.52,2019-01-01
25025060501,Guns,2010,0,2010-01-01
25025060501,Guns,2011,0.81,2011-01-01
25025060501,Guns,2012,0.79,2012-01-01
25025060501,Guns,2013,1.48,2013-01-01
25025060501,Guns,2014,0.97,2014-01-01
25025060501,Guns,2015,1.43,2015-01-01
25025060501,Guns,2016,0.71,2016-01-01
25025060501,Guns,2017,0.95,2017-01-01
25025060501,Guns,2018,1.19,2018-01-01
25025060501,Guns,2019,0.25,2019-01-01
25025040100,Guns,2010,0,2010-01-01
25025040100,Guns,2011,0.88,2011-01-01
25025040100,Guns,2012,0.43,2012-01-01
25025040100,Guns,2013,1.67,2013-01-01
25025040100,Guns,2014,1.2,2014-01-01
25025040100,Guns,2015,0.41,2015-01-01
25025040100,Guns,2016,0.81,2016-01-01
25025040100,Guns,2017,0.81,2017-01-01
25025040100,Guns,2018,0.41,2018-01-01
25025040100,Guns,2019,0.41,2019-01-01
25025040600,Guns,2010,0,2010-01-01
25025040600,Guns,2011,0.35,2011-01-01
25025040600,Guns,2012,1.05,2012-01-01
25025040600,Guns,2013,2.44,2013-01-01
25025040600,Guns,2014,0,2014-01-01
25025040600,Guns,2015,1.3,2015-01-01
25025040600,Guns,2016,1.95,2016-01-01
25025040600,Guns,2017,1.62,2017-01-01
25025040600,Guns,2018,2.27,2018-01-01
25025040600,Guns,2019,1.96,2019-01-01
25025000602,Guns,2010,0,2010-01-01
25025000602,Guns,2011,1.6,2011-01-01
25025000602,Guns,2012,2.61,2012-01-01
25025000602,Guns,2013,6.24,2013-01-01
25025000602,Guns,2014,2.24,2014-01-01
25025000602,Guns,2015,3.59,2015-01-01
25025000602,Guns,2016,3.85,2016-01-01
25025000602,Guns,2017,2.31,2017-01-01
25025000602,Guns,2018,3.34,2018-01-01
25025000602,Guns,2019,3.56,2019-01-01
25025000601,Guns,2010,0,2010-01-01
25025000601,Guns,2011,0.33,2011-01-01
25025000601,Guns,2012,0.31,2012-01-01
25025000601,Guns,2013,1.82,2013-01-01
25025000601,Guns,2014,1.42,2014-01-01
25025000601,Guns,2015,1.05,2015-01-01
25025000601,Guns,2016,1.05,2016-01-01
25025000601,Guns,2017,0.79,2017-01-01
25025000601,Guns,2018,1.84,2018-01-01
25025000601,Guns,2019,0.75,2019-01-01
25025000502,Guns,2010,0.2,2010-01-01
25025000502,Guns,2011,0.39,2011-01-01
25025000502,Guns,2012,0.72,2012-01-01
25025000502,Guns,2013,0.16,2013-01-01
25025000502,Guns,2014,0.34,2014-01-01
25025000502,Guns,2015,0.17,2015-01-01
25025000502,Guns,2016,0.85,2016-01-01
25025000502,Guns,2017,0.34,2017-01-01
25025000502,Guns,2018,0,2018-01-01
25025000502,Guns,2019,0.86,2019-01-01
25025000402,Guns,2010,0,2010-01-01
25025000402,Guns,2011,0,2011-01-01
25025000402,Guns,2012,2.92,2012-01-01
25025000402,Guns,2013,1.57,2013-01-01
25025000402,Guns,2014,0,2014-01-01
25025000402,Guns,2015,0.29,2015-01-01
25025000402,Guns,2016,0.87,2016-01-01
25025000402,Guns,2017,0.58,2017-01-01
25025000402,Guns,2018,0,2018-01-01
25025000402,Guns,2019,0,2019-01-01
25025000401,Guns,2010,0.19,2010-01-01
25025000401,Guns,2011,0.96,2011-01-01
25025000401,Guns,2012,1.77,2012-01-01
25025000401,Guns,2013,0.57,2013-01-01
25025000401,Guns,2014,0.78,2014-01-01
25025000401,Guns,2015,0.59,2015-01-01
25025000401,Guns,2016,1.17,2016-01-01
25025000401,Guns,2017,1.17,2017-01-01
25025000401,Guns,2018,0.39,2018-01-01
25025000401,Guns,2019,0,2019-01-01
25025000202,Guns,2010,0.82,2010-01-01
25025000202,Guns,2011,2.02,2011-01-01
25025000202,Guns,2012,1.72,2012-01-01
25025000202,Guns,2013,3.07,2013-01-01
25025000202,Guns,2014,2.43,2014-01-01
25025000202,Guns,2015,0.75,2015-01-01
25025000202,Guns,2016,4.02,2016-01-01
25025000202,Guns,2017,1.76,2017-01-01
25025000202,Guns,2018,3.52,2018-01-01
25025000202,Guns,2019,1.17,2019-01-01
25025000201,Guns,2010,0,2010-01-01
25025000201,Guns,2011,1.6,2011-01-01
25025000201,Guns,2012,0.65,2012-01-01
25025000201,Guns,2013,0.91,2013-01-01
25025000201,Guns,2014,0.28,2014-01-01
25025000201,Guns,2015,0.78,2015-01-01
25025000201,Guns,2016,0.52,2016-01-01
25025000201,Guns,2017,0,2017-01-01
25025000201,Guns,2018,1.81,2018-01-01
25025000201,Guns,2019,0.25,2019-01-01
25025040401,Guns,2010,0.35,2010-01-01
25025040401,Guns,2011,1.17,2011-01-01
25025040401,Guns,2012,0.8,2012-01-01
25025040401,Guns,2013,2.38,2013-01-01
25025040401,Guns,2014,2.3,2014-01-01
25025040401,Guns,2015,1.45,2015-01-01
25025040401,Guns,2016,2.18,2016-01-01
25025040401,Guns,2017,2.18,2017-01-01
25025040401,Guns,2018,0.73,2018-01-01
25025040401,Guns,2019,0.68,2019-01-01
25025020303,Guns,2010,0,2010-01-01
25025020303,Guns,2011,1.6,2011-01-01
25025020303,Guns,2012,0.86,2012-01-01
25025020303,Guns,2013,2.24,2013-01-01
25025020303,Guns,2014,1.35,2014-01-01
25025020303,Guns,2015,2.1,2015-01-01
25025020303,Guns,2016,1.31,2016-01-01
25025020303,Guns,2017,2.88,2017-01-01
25025020303,Guns,2018,2.36,2018-01-01
25025020303,Guns,2019,2.09,2019-01-01
25025070402,Guns,2010,0,2010-01-01
25025070402,Guns,2011,3.49,2011-01-01
25025070402,Guns,2012,1.81,2012-01-01
25025070402,Guns,2013,0,2013-01-01
25025070402,Guns,2014,2.11,2014-01-01
25025070402,Guns,2015,2.72,2015-01-01
25025070402,Guns,2016,2.27,2016-01-01
25025070402,Guns,2017,2.27,2017-01-01
25025070402,Guns,2018,2.72,2018-01-01
25025070402,Guns,2019,1.25,2019-01-01
25025020302,Guns,2010,1.66,2010-01-01
25025020302,Guns,2011,2.49,2011-01-01
25025020302,Guns,2012,0,2012-01-01
25025020302,Guns,2013,2.01,2013-01-01
25025020302,Guns,2014,0.99,2014-01-01
25025020302,Guns,2015,0.95,2015-01-01
25025020302,Guns,2016,0,2016-01-01
25025020302,Guns,2017,3.8,2017-01-01
25025020302,Guns,2018,0,2018-01-01
25025020302,Guns,2019,1.02,2019-01-01
25025020301,Guns,2010,0,2010-01-01
25025020301,Guns,2011,0.44,2011-01-01
25025020301,Guns,2012,1.53,2012-01-01
25025020301,Guns,2013,2.11,2013-01-01
25025020301,Guns,2014,3.39,2014-01-01
25025020301,Guns,2015,1.27,2015-01-01
25025020301,Guns,2016,2.12,2016-01-01
25025020301,Guns,2017,0.42,2017-01-01
25025020301,Guns,2018,0.42,2018-01-01
25025020301,Guns,2019,0.46,2019-01-01
25025020101,Guns,2010,0,2010-01-01
25025020101,Guns,2011,0,2011-01-01
25025020101,Guns,2012,0,2012-01-01
25025020101,Guns,2013,1.36,2013-01-01
25025020101,Guns,2014,0.91,2014-01-01
25025020101,Guns,2015,1.43,2015-01-01
25025020101,Guns,2016,1.02,2016-01-01
25025020101,Guns,2017,0.41,2017-01-01
25025020101,Guns,2018,0,2018-01-01
25025020101,Guns,2019,0.21,2019-01-01
25025081001,Guns,2010,0.67,2010-01-01
25025081001,Guns,2011,1.25,2011-01-01
25025081001,Guns,2012,1.49,2012-01-01
25025081001,Guns,2013,2.19,2013-01-01
25025081001,Guns,2014,2.92,2014-01-01
25025081001,Guns,2015,5.41,2015-01-01
25025081001,Guns,2016,4.21,2016-01-01
25025081001,Guns,2017,2,2017-01-01
25025081001,Guns,2018,2.8,2018-01-01
25025081001,Guns,2019,3.12,2019-01-01
25025010403,Guns,2010,0,2010-01-01
25025010403,Guns,2011,3.11,2011-01-01
25025010403,Guns,2012,0.68,2012-01-01
25025010403,Guns,2013,3.13,2013-01-01
25025010403,Guns,2014,1.03,2014-01-01
25025010403,Guns,2015,2.44,2015-01-01
25025010403,Guns,2016,0.35,2016-01-01
25025010403,Guns,2017,2.79,2017-01-01
25025010403,Guns,2018,3.83,2018-01-01
25025010403,Guns,2019,2.1,2019-01-01
25025000100,Guns,2010,0,2010-01-01
25025000100,Guns,2011,1.54,2011-01-01
25025000100,Guns,2012,1.84,2012-01-01
25025000100,Guns,2013,4.36,2013-01-01
25025000100,Guns,2014,1.91,2014-01-01
25025000100,Guns,2015,1.93,2015-01-01
25025000100,Guns,2016,1.5,2016-01-01
25025000100,Guns,2017,2.14,2017-01-01
25025000100,Guns,2018,2.78,2018-01-01
25025000100,Guns,2019,1.69,2019-01-01
25025051200,Guns,2010,0.47,2010-01-01
25025051200,Guns,2011,0,2011-01-01
25025051200,Guns,2012,1.94,2012-01-01
25025051200,Guns,2013,1.48,2013-01-01
25025051200,Guns,2014,2.7,2014-01-01
25025051200,Guns,2015,1.38,2015-01-01
25025051200,Guns,2016,1.73,2016-01-01
25025051200,Guns,2017,0.69,2017-01-01
25025051200,Guns,2018,0,2018-01-01
25025051200,Guns,2019,0.69,2019-01-01
